Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Retail Sales People,Product ID,Category,Sub-Category,Product Name,Returned,Sales,Quantity,Discount,Profit
CA-2016-169103,03/08/2016,03/08/2016,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Miami,Florida,33142,South,Cassandra Brandow,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Not,102.36,3,0.2,-3.84
CA-2015-127593,21/09/2015,21/09/2015,Same Day,DH-13675,Duane Huffman,Home Office,United States,Quincy,Massachusetts,2169,East,Chuck Magee,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Not,85.3,2,0,14.5
CA-2016-154235,24/09/2016,28/09/2016,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Bloomington,Indiana,47401,Central,Kelly Williams,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Not,127.95,3,0,21.75
CA-2017-129028,04/01/2017,04/03/2017,First Class,GB-14530,George Bell,Corporate,United States,Florence,South Carolina,29501,South,Cassandra Brandow,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Not,127.95,3,0,21.75
CA-2014-112837,09/11/2014,09/11/2014,Standard Class,LW-17125,Liz Willingham,Consumer,United States,Oxnard,California,93030,West,Anna Andreadi,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Not,127.95,3,0,21.75
US-2017-100930,04/07/2017,04/12/2017,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,Cassandra Brandow,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Not,258.07,3,0.2,0
CA-2016-116736,17/01/2016,21/01/2016,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Concord,New Hampshire,3301,East,Chuck Magee,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Yes,322.59,3,0,64.52
CA-2017-104801,13/02/2017,19/02/2017,Standard Class,FH-14350,Fred Harton,Consumer,United States,Seattle,Washington,98105,West,Anna Andreadi,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Not,107.53,1,0,21.51
CA-2015-136196,28/11/2015,28/11/2015,Standard Class,TP-21415,Tom Prescott,Consumer,United States,Freeport,New York,11520,East,Chuck Magee,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Not,322.59,3,0,64.52
CA-2017-100524,31/03/2017,31/03/2017,Second Class,CM-12115,Chad McGuire,Consumer,United States,New York City,New York,10011,East,Chuck Magee,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,Not,29.78,2,0,8.04
CA-2014-126760,26/07/2014,26/07/2014,Standard Class,KM-16720,Kunst Miller,Consumer,United States,North Las Vegas,Nevada,89031,West,Anna Andreadi,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,Not,134.01,9,0,36.18
CA-2017-134838,19/02/2017,20/02/2017,First Class,ED-13885,Emily Ducich,Home Office,United States,Los Angeles,California,90045,West,Anna Andreadi,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,Not,44.67,3,0,12.06
CA-2014-107454,11/02/2014,11/06/2014,Standard Class,RD-19720,Roger Demir,Consumer,United States,New York City,New York,10024,East,Chuck Magee,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,Not,89.34,6,0,24.12
CA-2015-142454,15/08/2015,19/08/2015,Standard Class,RE-19450,Richard Eichhorn,Consumer,United States,Oakland,California,94601,West,Anna Andreadi,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,Not,104.23,7,0,28.14
CA-2017-108791,27/07/2017,31/07/2017,Standard Class,TM-21490,Tony Molinari,Consumer,United States,Yonkers,New York,10701,East,Chuck Magee,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,Not,14.89,1,0,4.02
CA-2017-127117,14/04/2017,19/04/2017,Standard Class,HM-14860,Harry Marie,Corporate,United States,Morristown,New Jersey,7960,East,Chuck Magee,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,Not,74.45,5,0,20.1
US-2015-129007,13/09/2015,15/09/2015,First Class,KD-16615,Ken Dana,Corporate,United States,Anaheim,California,92804,West,Anna Andreadi,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,Not,44.67,3,0,12.06
CA-2014-145576,14/09/2014,18/09/2014,Second Class,CA-12775,Cynthia Arntzen,Consumer,United States,Tampa,Florida,33614,South,Cassandra Brandow,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,Not,13.13,3,0.2,3.77
US-2016-154361,14/03/2016,19/03/2016,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,Columbus,Ohio,43229,East,Chuck Magee,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,Not,21.88,5,0.2,6.29
US-2017-147221,12/02/2017,12/04/2017,Second Class,JS-16030,Joy Smith,Consumer,United States,Houston,Texas,77036,Central,Kelly Williams,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,Not,8.75,4,0.6,-3.72
CA-2016-166443,11/04/2016,11/05/2016,First Class,LH-17020,Lisa Hazard,Consumer,United States,San Francisco,California,94122,West,Anna Andreadi,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,Not,38.29,7,0,16.46
CA-2014-133228,04/04/2014,04/09/2014,Standard Class,MS-17710,Maurice Satty,Consumer,United States,Detroit,Michigan,48205,Central,Kelly Williams,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,Not,5.47,1,0,2.35
CA-2016-120355,18/09/2016,25/09/2016,Standard Class,MM-17260,Magdelene Morse,Consumer,United States,New Rochelle,New York,10801,East,Chuck Magee,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,Not,60.72,3,0,26.11
CA-2016-128706,27/02/2016,27/02/2016,Standard Class,DW-13540,Don Weiss,Consumer,United States,Houston,Texas,77070,Central,Kelly Williams,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,Not,16.19,2,0.6,-6.88
CA-2017-118017,12/03/2017,12/06/2017,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,Anna Andreadi,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,Not,16.19,1,0.2,4.66
CA-2017-150091,10/12/2017,10/12/2017,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,8701,East,Chuck Magee,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,Not,40.48,2,0,17.41
CA-2016-119074,27/03/2016,31/03/2016,Standard Class,DS-13180,David Smith,Corporate,United States,Columbus,Georgia,31907,South,Cassandra Brandow,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,Not,20.24,1,0,8.7
US-2017-130687,09/07/2017,09/10/2017,First Class,PF-19225,Phillip Flathmann,Consumer,United States,Edmonds,Washington,98026,West,Anna Andreadi,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,Not,80.96,4,0,34.81
US-2014-117135,21/06/2014,23/06/2014,Second Class,NP-18325,Naresj Patel,Consumer,United States,Waynesboro,Virginia,22980,South,Cassandra Brandow,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,Not,104.01,1,0,14.56
CA-2017-167899,21/05/2017,26/05/2017,Standard Class,JG-15805,John Grady,Corporate,United States,Auburn,New York,13021,East,Chuck Magee,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,Not,520.05,5,0,72.81
US-2016-128909,10/09/2016,10/11/2016,Second Class,SP-20545,Sibella Parks,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,Not,332.83,4,0.2,-24.96
CA-2016-167241,15/08/2016,22/08/2016,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90004,West,Anna Andreadi,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,Not,312.03,3,0,43.68
CA-2017-105809,20/02/2017,23/02/2017,First Class,HW-14935,Helen Wasserman,Corporate,United States,San Diego,California,92105,West,Anna Andreadi,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",Not,22.23,1,0,7.34
CA-2016-123274,19/02/2016,24/02/2016,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035,East,Chuck Magee,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",Not,44.46,2,0,14.67
CA-2015-123568,11/08/2015,14/11/2015,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,West Jordan,Utah,84084,West,Anna Andreadi,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",Yes,66.69,3,0,22.01
CA-2014-136399,16/12/2014,17/12/2014,First Class,CC-12100,Chad Cunningham,Home Office,United States,Los Angeles,California,90049,West,Anna Andreadi,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",Not,44.46,2,0,14.67
CA-2015-156440,12/05/2015,12/09/2015,Standard Class,MH-17620,Matt Hagelstein,Corporate,United States,San Diego,California,92105,West,Anna Andreadi,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",Yes,44.46,2,0,14.67
US-2016-153815,11/06/2016,11/09/2016,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Jacksonville,Florida,32216,South,Cassandra Brandow,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",Not,35.57,2,0.2,5.78
CA-2017-115448,11/11/2017,14/11/2017,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Knoxville,Tennessee,37918,South,Cassandra Brandow,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",Not,88.92,5,0.2,14.45
CA-2014-111451,26/12/2014,28/12/2014,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,Anna Andreadi,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Not,300.42,8,0.2,78.86
CA-2017-102519,27/11/2017,29/11/2017,First Class,BM-11650,Brian Moss,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Kelly Williams,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Yes,46.94,1,0,19.25
US-2016-108504,02/05/2016,02/05/2016,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,Cassandra Brandow,FUR-FU-10004091,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Black",Not,18.84,3,0,7.16
CA-2015-147830,15/12/2015,18/12/2015,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Newark,Ohio,43055,East,Chuck Magee,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Not,262.86,7,0.2,69
CA-2017-107629,14/12/2017,14/12/2017,Same Day,DB-13060,Dave Brooks,Consumer,United States,Skokie,Illinois,60076,Central,Kelly Williams,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Not,56.33,3,0.6,-26.76
US-2014-120740,15/04/2014,15/04/2014,Same Day,PS-18970,Paul Stevenson,Home Office,United States,Los Angeles,California,90049,West,Anna Andreadi,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Not,187.76,4,0,76.98
CA-2014-103219,11/09/2014,13/11/2014,Standard Class,BF-11215,Benjamin Farhat,Home Office,United States,New York City,New York,10035,East,Chuck Magee,FUR-FU-10004091,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Black",Not,56.52,9,0,21.48
US-2017-155866,17/11/2017,21/11/2017,Standard Class,CC-12370,Christopher Conant,Consumer,United States,New York City,New York,10011,East,Chuck Magee,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Not,187.76,4,0,76.98
CA-2015-157959,02/03/2015,02/04/2015,First Class,RW-19540,Rick Wilson,Corporate,United States,Los Angeles,California,90008,West,Anna Andreadi,FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,Not,136.92,4,0,41.08
CA-2017-130631,29/12/2017,01/02/2018,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Edmonds,Washington,98026,West,Anna Andreadi,FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,Yes,68.46,2,0,20.54
CA-2017-117667,12/04/2017,12/09/2017,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Chuck Magee,FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,Not,54.77,2,0.2,6.85
US-2017-131849,06/06/2017,06/10/2017,Standard Class,GH-14410,Gary Hansen,Home Office,United States,San Francisco,California,94122,West,Anna Andreadi,FUR-FU-10004164,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black",Not,4.95,1,0,2.18
US-2016-139087,17/07/2016,22/07/2016,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105,West,Anna Andreadi,FUR-FU-10004164,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black",Not,24.75,5,0,10.89
CA-2015-112571,22/09/2015,22/09/2015,Same Day,DL-12925,Daniel Lacy,Consumer,United States,Oceanside,California,92054,West,Anna Andreadi,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,Not,204.6,2,0,53.2
CA-2014-146969,29/09/2014,29/09/2014,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90045,West,Anna Andreadi,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,Not,204.6,2,0,53.2
US-2017-136721,04/08/2017,04/12/2017,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Oak Park,Michigan,48237,Central,Kelly Williams,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,Not,306.9,3,0,79.79
CA-2017-106747,07/03/2017,07/04/2017,First Class,TS-21505,Tony Sayre,Consumer,United States,Concord,New Hampshire,3301,East,Chuck Magee,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,Not,102.3,1,0,26.6
CA-2017-169327,09/02/2017,09/04/2017,Second Class,MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90008,West,Anna Andreadi,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,Yes,511.5,5,0,132.99
CA-2017-113208,26/03/2017,26/03/2017,Standard Class,ML-18040,Michelle Lonsdale,Corporate,United States,Dearborn,Michigan,48126,Central,Kelly Williams,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",Not,60.84,3,0,23.12
CA-2017-132199,05/03/2017,05/08/2017,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Chuck Magee,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",Not,32.45,2,0.2,7.3
CA-2017-102925,11/05/2017,11/10/2017,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,Chuck Magee,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",Not,101.4,5,0,38.53
US-2015-105676,12/01/2015,12/02/2015,Same Day,NM-18520,Neoma Murray,Consumer,United States,Houston,Texas,77036,Central,Kelly Williams,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",Not,6.69,4,0.6,-4.01
CA-2017-103611,09/12/2017,09/12/2017,First Class,JM-15535,Jessica Myrick,Consumer,United States,Los Angeles,California,90036,West,Anna Andreadi,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",Not,8.36,2,0,3.01
CA-2016-149461,13/11/2016,19/11/2016,Standard Class,AS-10135,Adrian Shami,Home Office,United States,Auburn,Washington,98002,West,Anna Andreadi,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",Not,4.18,1,0,1.5
CA-2014-131002,09/07/2014,09/12/2014,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Tulsa,Oklahoma,74133,Central,Kelly Williams,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",Not,57.69,3,0,23.65
CA-2014-143182,15/10/2014,20/10/2014,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Hialeah,Florida,33012,South,Cassandra Brandow,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",Not,15.38,1,0.2,4.04
CA-2014-145317,18/03/2014,23/03/2014,Standard Class,SM-20320,Sean Miller,Home Office,United States,Jacksonville,Florida,32216,South,Cassandra Brandow,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",Not,30.77,2,0.2,8.08
CA-2016-146171,03/11/2016,03/11/2016,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Columbus,Georgia,31907,South,Cassandra Brandow,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",Not,76.92,4,0,31.54
US-2016-147991,05/05/2016,05/09/2016,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Chattanooga,Tennessee,37421,South,Cassandra Brandow,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",Not,16.72,5,0.2,3.34
CA-2017-117702,28/11/2017,28/11/2017,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Baltimore,Maryland,21215,East,Chuck Magee,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",Not,20.9,5,0,7.52
CA-2014-113320,12/12/2014,15/12/2014,Second Class,LH-17155,Logan Haushalter,Consumer,United States,Oakland,California,94601,West,Anna Andreadi,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",Not,12.54,3,0,4.51
CA-2015-119508,12/04/2015,12/09/2015,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,Lakewood,California,90712,West,Anna Andreadi,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",Not,25.08,6,0,9.03
CA-2015-119634,08/11/2015,08/11/2015,Standard Class,BW-11065,Barry Weirich,Consumer,United States,Raleigh,North Carolina,27604,South,Cassandra Brandow,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",Not,46.15,3,0.2,12.11
CA-2016-149965,20/06/2016,25/06/2016,Standard Class,BS-11365,Bill Shonely,Corporate,United States,Oklahoma City,Oklahoma,73120,Central,Kelly Williams,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",Not,57.69,3,0,23.65
CA-2017-118017,12/03/2017,12/06/2017,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,Anna Andreadi,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",Not,16.72,5,0.2,3.34
CA-2016-158806,01/07/2016,01/11/2016,Standard Class,NM-18520,Neoma Murray,Consumer,United States,Amarillo,Texas,79109,Central,Kelly Williams,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",Not,23.08,3,0.6,-10.96
CA-2017-163265,16/02/2017,21/02/2017,Standard Class,JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,62521,Central,Kelly Williams,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",Not,7.69,1,0.6,-3.65
CA-2014-106810,14/05/2014,20/05/2014,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Saint Petersburg,Florida,33710,South,Cassandra Brandow,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,Not,310.88,2,0.2,23.32
CA-2017-143798,12/10/2017,12/12/2017,First Class,AW-10840,Anthony Witt,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,Not,310.88,2,0.2,23.32
CA-2017-162565,12/11/2017,12/11/2017,Same Day,RR-19315,Ralph Ritter,Consumer,United States,Aurora,Illinois,60505,Central,Kelly Williams,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,Not,77.72,1,0.6,-66.06
CA-2016-131737,17/03/2016,17/03/2016,Same Day,GZ-14470,Gary Zandusky,Consumer,United States,Columbia,Maryland,21044,East,Chuck Magee,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,Not,971.5,5,0,252.59
CA-2015-112144,28/06/2015,28/06/2015,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Gilbert,Arizona,85234,West,Anna Andreadi,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,Yes,621.76,4,0.2,46.63
CA-2016-112830,06/06/2016,06/10/2016,Standard Class,LP-17095,Liz Preis,Consumer,United States,Fairfield,Ohio,45014,East,Chuck Magee,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,Not,466.32,3,0.2,34.97
CA-2016-157749,06/04/2016,06/09/2016,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,Kelly Williams,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,Not,11.69,3,0.6,-4.68
CA-2014-143917,25/07/2014,27/07/2014,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,San Francisco,California,94122,West,Anna Andreadi,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,Not,77.92,8,0,34.28
CA-2015-121783,11/10/2015,14/11/2015,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,Kelly Williams,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,Not,29.22,3,0,12.86
CA-2015-114048,14/12/2015,18/12/2015,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Costa Mesa,California,92627,West,Anna Andreadi,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,Yes,29.22,3,0,12.86
CA-2017-118017,12/03/2017,12/06/2017,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,Anna Andreadi,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,Not,23.38,3,0.2,7.01
CA-2017-119284,15/06/2017,20/06/2017,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211,South,Cassandra Brandow,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,Yes,31.17,4,0.2,9.35
CA-2017-101049,21/06/2017,25/06/2017,Second Class,AS-10240,Alan Shonely,Consumer,United States,Cleveland,Ohio,44105,East,Chuck Magee,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",Not,17.92,5,0.2,2.46
CA-2017-152807,30/10/2017,30/10/2017,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",Not,7.17,2,0.2,0.99
CA-2016-169922,06/11/2016,06/11/2016,Standard Class,MZ-17515,Mary Zewe,Corporate,United States,Arlington,Texas,76017,Central,Kelly Williams,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",Not,12.54,7,0.6,-9.09
CA-2014-124023,04/07/2014,04/10/2014,First Class,PJ-19015,Pauline Johnson,Consumer,United States,Mobile,Alabama,36608,South,Cassandra Brandow,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",Not,8.96,2,0,2.78
US-2015-153500,07/03/2015,07/05/2015,First Class,DG-13300,Deirdre Greer,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Chuck Magee,FUR-FU-10004460,Furniture,Furnishings,"Howard Miller 12"" Round Wall Clock",Not,282.89,9,0.2,56.58
CA-2017-118857,15/04/2017,18/04/2017,First Class,AH-10075,Adam Hart,Corporate,United States,Henderson,Nevada,89015,West,Anna Andreadi,FUR-FU-10004460,Furniture,Furnishings,"Howard Miller 12"" Round Wall Clock",Not,196.45,5,0,70.72
CA-2014-107916,24/08/2014,26/08/2014,First Class,JP-15460,Jennifer Patt,Corporate,United States,Oceanside,New York,11572,East,Chuck Magee,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Not,13.28,2,0,6.37
CA-2017-121300,29/09/2017,29/09/2017,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,Chuck Magee,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Not,21.25,4,0.2,7.44
US-2015-103996,29/03/2015,31/03/2015,Second Class,RB-19435,Richard Bierner,Consumer,United States,San Diego,California,92105,West,Anna Andreadi,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Not,19.92,3,0,9.56
US-2016-155404,22/09/2016,28/09/2016,Standard Class,AS-10630,Ann Steele,Home Office,United States,Louisville,Kentucky,40214,South,Cassandra Brandow,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Not,13.28,2,0,6.37
CA-2017-163860,28/12/2017,01/01/2018,Standard Class,LO-17170,Lori Olson,Corporate,United States,Peoria,Illinois,61604,Central,Kelly Williams,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Not,7.97,3,0.6,-2.39
CA-2014-103086,17/10/2014,19/10/2014,Second Class,EB-14170,Evan Bailliet,Consumer,United States,Houston,Texas,77095,Central,Kelly Williams,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Not,5.31,2,0.6,-1.59
US-2014-155502,26/01/2014,31/01/2014,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,Cassandra Brandow,FUR-FU-10004587,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",Not,62.82,3,0,30.78
